2.551289434843226345e-01,9.708117641315836863e+02
2.556904556143869689e-01,9.738037494976846347e+02
2.562518765648518770e-01,9.767971987130357547e+02
2.568132046550729020e-01,9.797921117776361370e+02
2.573744382257162067e-01,9.827884886914863500e+02
2.579355756384600351e-01,9.857863294545861663e+02
2.584966152757005586e-01,9.887856340669356996e+02
2.590575555402623298e-01,9.917864025285348362e+02
2.596183948551142318e-01,9.947886348393835760e+02
2.601791316630892026e-01,9.977923309994820329e+02
2.607397644266096215e-01,1.000797491008830093e+03
2.613002916274163034e-01,1.003804114867427529e+03
2.618607117663022121e-01,1.006812202575275137e+03
2.624210233628508915e-01,1.009821754132371893e+03
2.629812249551783387e-01,1.012832769538718708e+03
2.635413150996801512e-01,1.015845248794314784e+03
2.641012923707815041e-01,1.018859191899161033e+03
2.646611553606927347e-01,1.021874598853256316e+03
2.652209026791664259e-01,1.024891469656601885e+03
2.657805329532617611e-01,1.027909804309196716e+03
2.663400448271094345e-01,1.030929602811041150e+03
2.668994369616820017e-01,1.033950865162135415e+03
2.674587080345678380e-01,1.036973591362479056e+03
2.680178567397481504e-01,1.039997781412072754e+03
2.685768817873779302e-01,1.043023435310915829e+03
2.691357819035701815e-01,1.046050553059008507e+03
2.696945558301830359e-01,1.049079134656350789e+03
2.702532023246116966e-01,1.052109180102943128e+03
2.708117201595822698e-01,1.055140689398784843e+03
2.713701081229485945e-01,1.058173662543876162e+03
2.719283650174943445e-01,1.061208099538217311e+03
2.724864896607351317e-01,1.064244000381808064e+03
2.730444808847264926e-01,1.067281365074648420e+03
2.736023375358732079e-01,1.070320193616738152e+03
2.741600719579201373e-01,1.073360413206534986e+03
2.747177176115131458e-01,1.076401837087047852e+03
2.752752944844136795e-01,1.079444351302829091e+03
2.758328014717238430e-01,1.082487955853879157e+03
2.763902374813565488e-01,1.085532650740197596e+03
2.769476014338669856e-01,1.088578435961784635e+03
2.775048922622871950e-01,1.091625311518640274e+03
2.780621089119633127e-01,1.094673277410764285e+03
2.786192503403948639e-01,1.097722333638156897e+03
2.791763155170768895e-01,1.100772480200817881e+03
2.797333034233445703e-01,1.103823717098747693e+03
2.802902130522201829e-01,1.106876044331945650e+03
2.808470434082618317e-01,1.109929461900412434e+03
2.814037935074159558e-01,1.112983969804147591e+03
2.819604623768702245e-01,1.116039568043151348e+03
2.825170490549100966e-01,1.119096256617423705e+03
2.830735525907769889e-01,1.122154035526964435e+03
2.836299720445288330e-01,1.125212904771773538e+03
2.841863064869019628e-01,1.128272864351851467e+03
2.847425549991766114e-01,1.131333914267197770e+03
2.852987166730428514e-01,1.134396054517812672e+03
2.858547906104694780e-01,1.137459285103695947e+03
2.864107759235746120e-01,1.140523606024847822e+03
2.869666717344981910e-01,1.143589017281268298e+03
2.875224771752765140e-01,1.146655518872957146e+03
2.880781913877182854e-01,1.149723110799914821e+03
2.886338135232831004e-01,1.152791793062140641e+03
2.891893427429613195e-01,1.155861565659635289e+03
2.897447782171551078e-01,1.158932428592398310e+03
2.903001191255633051e-01,1.162004381860429930e+03
2.908553646570650741e-01,1.165077425463729696e+03
2.914105140096074908e-01,1.168151559402298517e+03
2.919655663900944664e-01,1.171226783676135710e+03
2.925205210142758916e-01,1.174303098285241276e+03
2.930753771066402225e-01,1.177380503229615215e+03
2.936301339003071775e-01,1.180458998509257981e+03
2.941847906369229326e-01,1.183538584124169347e+03
2.947393465665564816e-01,1.186619260074349086e+03
2.952938009475974401e-01,1.189701026359797197e+03
2.958481530466551268e-01,1.192783882980514136e+03
2.964024021384598084e-01,1.195867829936499447e+03
2.969565475057646120e-01,1.198952867227753131e+03
2.975105884392487687e-01,1.202038994854275643e+03
2.980645242374235226e-01,1.205126212816066527e+03
2.986183542065375951e-01,1.208214521113125784e+03
2.991720776604848697e-01,1.211303919745453868e+03
2.997256939207140203e-01,1.214394408713050325e+03
3.002792023161380275e-01,1.217485988015915382e+03
3.008326021830460273e-01,1.220578657654048584e+03
3.013858928650157143e-01,1.223672417627450841e+03
3.019390737128279656e-01,1.226767267936121243e+03
3.024921440843810760e-01,1.229863208580060473e+03
3.030451033446082132e-01,1.232960239559267848e+03
3.035979508653936509e-01,1.236058360873743823e+03
3.041506860254926115e-01,1.239157572523488625e+03
3.047033082104502189e-01,1.242257874508501800e+03
3.052558168125229510e-01,1.245359266828783348e+03
3.058082112305999800e-01,1.248461749484333723e+03
3.063604908701271778e-01,1.251565322475152016e+03
3.069126611082551026e-01,1.254669936005551108e+03
3.074647394607312734e-01,1.257775439362968882e+03
3.080167375556979725e-01,1.260881731630532158e+03
3.085686549512836052e-01,1.263988812808240937e+03
3.091204912102516467e-01,1.267096682896094990e+03
3.096722458999463523e-01,1.270205341894094545e+03
3.102239185922397446e-01,1.273314789802239829e+03
3.107755088634796548e-01,1.276425026620530616e+03
3.113270162944371533e-01,1.279536052348966905e+03
3.118784404702557023e-01,1.282647866987548241e+03
3.124297809804010839e-01,1.285760470536275534e+03
3.129810374186116628e-01,1.288873862995148102e+03
3.135322093828491474e-01,1.291988044364166171e+03
3.140832964752503509e-01,1.295103014643329971e+03
3.146342983020798401e-01,1.298218773832639272e+03
3.151852144736826955e-01,1.301335321932093620e+03
3.157360446044379376e-01,1.304452658941693699e+03
3.162867883127131186e-01,1.307570784861439279e+03
3.168374452208189695e-01,1.310689699691330361e+03
3.173880149549650476e-01,1.313809403431367173e+03
3.179384971452157704e-01,1.316929896081549032e+03
3.184888914254466741e-01,1.320051177641876620e+03
3.190391974333025016e-01,1.323173248112349484e+03
3.195894148101540710e-01,1.326296107492968076e+03
3.201395432010573083e-01,1.329419755783732171e+03
3.206895822547119468e-01,1.332544192984641768e+03
3.212395316234210041e-01,1.335669419095696412e+03
3.217893909630504257e-01,1.338795434116897013e+03
3.223391599329906154e-01,1.341922238048242889e+03
3.228888381961163567e-01,1.345049830889734267e+03
3.234384254187487873e-01,1.348178212641371601e+03
3.239879212706180400e-01,1.351307383303153756e+03
3.245373254248246075e-01,1.354437342875081868e+03
3.250866375578036482e-01,1.357568091357155026e+03
3.256358573492878494e-01,1.360699628749373687e+03
3.261849844822710121e-01,1.363831955051738305e+03
3.267340186429737448e-01,1.366965070264248197e+03
3.272829595208071596e-01,1.370098974386903365e+03
3.278318068083390102e-01,1.373233667419704261e+03
3.283805602012594416e-01,1.376369149362650887e+03
3.289292193983465729e-01,1.379505420215743015e+03
3.294777841014341346e-01,1.382642479978980418e+03
3.300262540153781621e-01,1.385780328652363096e+03
3.305746288480244655e-01,1.388918966235891503e+03
3.311229083101766002e-01,1.392058392729565185e+03
3.316710921155645031e-01,1.395198608133384596e+03
3.322191799808130175e-01,1.398339612447349282e+03
3.327671716254108625e-01,1.401481405671459697e+03
3.333150667716808235e-01,1.404623987805715387e+03
3.338628651447491102e-01,1.407767358850116580e+03
3.344105664725158245e-01,1.410911518804663274e+03
3.349581704856256503e-01,1.414056467669355470e+03
3.355056769174389886e-01,1.417202205444193396e+03
3.360530855040032572e-01,1.420348732129176597e+03
